id,selected,inside_boundary,meets threshold,latitude (deg),longitude (deg),distance from center (m),address,confidence
402,true,true,true,40.65279919,-73.95906992,2998.8,"2138 Caton Ave, Brooklyn, NY 11226, USA",0.40
403,true,true,true,40.61507630,-73.91176613,3773.5,"2145 E 63rd St, Brooklyn, NY 11234, USA",0.36
404,false,true,true,40.73093592,-73.95086047,9542.3,"215 Greenpoint Ave, Brooklyn, NY 11222, USA",0.43
405,true,true,true,40.69171751,-73.98471328,7083.2,"216 Duffield St, Brooklyn, NY 11201, USA",0.72
406,true,true,true,40.69165597,-73.98472308,7079.1,"216 Duffield St, Brooklyn, NY 11201, USA",0.71
407,true,true,true,40.69167503,-73.98472334,7080.6,"216 Duffield St, Brooklyn, NY 11201, USA",0.63
408,true,true,true,40.69169956,-73.98471504,7082.0,"216 Duffield St, Brooklyn, NY 11201, USA",0.53
409,true,true,true,40.61351239,-73.98267460,6229.7,"2168 66th St, Brooklyn, NY 11204, United States",0.35
410,true,true,true,40.61525013,-73.91144929,3762.5,"2176 E 64th St, Brooklyn, NY 11234, USA",0.63
411,true,true,true,40.69797418,-73.99526288,8208.7,"22 Clark St, Brooklyn, NY 11201, USA",0.50
412,true,true,true,40.70431631,-73.98722216,8252.8,"22 John St, Brooklyn, NY 11201, USA",0.85
413,true,true,true,40.72039297,-73.96352120,8753.0,"22 N 6th St, Brooklyn, NY 11249, United States",0.80
414,true,true,true,40.72036399,-73.96347150,8748.4,"22 N 6th St, Brooklyn, NY 11249, United States",0.60
415,true,true,true,40.67503042,-73.99230412,6508.1,"22-36 2nd St, Brooklyn, NY 11215, USA",0.34
416,true,true,true,40.69200082,-73.98994869,7429.2,"220 Joralemon St, Brooklyn, NY 11201, USA",0.82
417,true,true,true,40.69204802,-73.98992638,7431.3,"220 Joralemon St, Brooklyn, NY 11201, USA",0.82
418,true,true,true,40.69199910,-73.98994712,7429.0,"220 Joralemon St, Brooklyn, NY 11201, USA",0.76
419,true,true,true,40.69204741,-73.98993808,7432.0,"220 Joralemon St, Brooklyn, NY 11201, USA",0.69
420,false,true,true,40.62394652,-73.95372447,3627.8,"2225 Avenue K, Brooklyn, NY 11210, USA",0.44
421,false,true,true,40.62394870,-73.95369703,3626.1,"2225 Avenue K, Brooklyn, NY 11210, USA",0.39
422,true,true,true,40.59610457,-73.99776311,8456.2,"2230 Cropsey Ave, Brooklyn, NY 11214, USA",0.82
423,true,true,true,40.59608130,-73.99773494,8456.2,"2230 Cropsey Ave, Brooklyn, NY 11214, USA",0.79
424,false,true,true,40.63008514,-73.94812408,2809.0,"2232 Nostrand Ave, Brooklyn, NY 11210, USA",0.44
425,true,true,true,40.69724414,-73.98955251,7805.6,"225 Cadman Plz W, Brooklyn, NY 11201, USA",0.79
426,true,true,true,40.69724435,-73.98957429,7806.9,"225 Cadman Plz W, Brooklyn, NY 11201, USA",0.78
427,true,true,true,40.69726788,-73.98969401,7815.9,"225 Cadman Plz W, Brooklyn, NY 11201, USA",0.73
428,true,true,true,40.64510178,-73.95551721,2658.1,"2281 Beverley Rd, Brooklyn, NY 11226, USA",0.72
429,true,true,true,40.68872241,-73.98477248,6860.3,"229 Schermerhorn St, Brooklyn, NY 11201, USA",0.81
430,true,true,true,40.68869780,-73.98479435,6859.8,"229 Schermerhorn St, Brooklyn, NY 11201, USA",0.72
431,true,true,true,40.67489190,-73.98854884,6222.2,"230 3rd St., Brooklyn, NY 11215, USA",0.46
432,true,true,true,40.67491397,-73.98853317,6222.2,"230 3rd St., Brooklyn, NY 11215, USA",0.41
433,true,true,true,40.62816938,-73.94756900,2929.5,"2320 Nostrand Ave, Brooklyn, NY 11210, USA",0.44
434,true,true,true,40.61243178,-73.91002740,4097.6,"2330 E 63rd St, Brooklyn, NY 11234, USA",0.49
435,true,true,true,40.68292672,-73.87424839,5766.0,"234 Euclid Ave, Brooklyn, NY 11208, USA",0.30
436,true,true,true,40.68118694,-74.01647712,8639.3,"23646 Wolcott St, Brooklyn, NY 11231, USA",0.61
437,false,true,true,40.68870765,-73.99534048,7547.7,"238 Clinton St, Brooklyn, NY 11201, USA",0.29
438,true,true,true,40.69860488,-73.99494494,8237.3,"24 Pineapple St, Brooklyn, NY 11201, USA",0.86
439,true,true,true,40.69858728,-73.99488256,8232.1,"24 Pineapple St, Brooklyn, NY 11201, USA",0.86
440,true,true,true,40.69858816,-73.99487011,8231.4,"24 Pineapple St, Brooklyn, NY 11201, USA",0.76
441,true,true,true,40.69859046,-73.99500407,8239.8,"24 Pineapple St, Brooklyn, NY 11201, USA",0.30
442,true,true,true,40.58992187,-73.96972626,7486.7,"2420 West St, Brooklyn, NY 11223, USA",0.33
443,true,true,true,40.58992028,-73.96975572,7488.1,"2420 West St, Brooklyn, NY 11223, USA",0.26
444,true,true,true,40.68952704,-73.99089669,7310.6,"245 Atlantic Ave, Brooklyn, NY 11201, USA",0.80
445,true,true,true,40.68951593,-73.99086237,7307.6,"245 Atlantic Ave, Brooklyn, NY 11201, USA",0.80
446,true,true,true,40.68476248,-73.98387945,6516.2,"246 Dean St, Brooklyn, NY 11217, USA",0.60
447,true,true,true,40.59688659,-73.92776289,5656.6,"2483 Stuart St, Brooklyn, NY 11229, USA",0.33
448,true,true,true,40.72293111,-73.95764657,8844.6,"25 Kent Ave, Brooklyn, NY 11249, USA",0.85
449,true,true,true,40.72295569,-73.95762041,8846.5,"25 Kent Ave, Brooklyn, NY 11249, USA",0.83
450,true,true,true,40.69725294,-73.98914693,7782.2,"250 Adams St, Brooklyn, NY 11201, USA",0.83
451,true,true,true,40.69104603,-73.97762853,6610.0,"250 Willoughby St, Brooklyn, NY 11201, United States",0.76
452,true,true,true,40.58640920,-73.98315289,8440.4,"2507 Stillwell Ave, Brooklyn, NY 11224, USA",0.71
453,true,true,true,40.58643717,-73.98315225,8437.8,"2507 Stillwell Ave, Brooklyn, NY 11224, USA",0.70
454,true,true,true,40.58648295,-73.98316141,8434.2,"2507 Stillwell Ave, Brooklyn, NY 11224, USA",0.67
455,true,true,true,40.58637962,-73.98315174,8443.0,"2507 Stillwell Ave, Brooklyn, NY 11224, USA",0.67
456,true,true,true,40.58646050,-73.98315641,8435.9,"2507 Stillwell Ave, Brooklyn, NY 11224, USA",0.65
457,true,true,true,40.58650528,-73.98316360,8432.3,"2507 Stillwell Ave, Brooklyn, NY 11224, USA",0.56
458,true,true,true,40.67863126,-73.96703491,4997.9,"25153 St Marks Ave, Brooklyn, NY 11238, USA",0.81
459,true,true,true,40.67861580,-73.96695074,4991.6,"25153 St Marks Ave, Brooklyn, NY 11238, USA",0.80
460,true,true,true,40.68190489,-73.97379554,5663.9,"2527 6th Ave, Brooklyn, NY 11217, USA",0.78
461,true,true,true,40.68193115,-73.97378780,5665.4,"2527 6th Ave, Brooklyn, NY 11217, USA",0.74
462,true,true,true,40.68195873,-73.97377759,5666.8,"2527 6th Ave, Brooklyn, NY 11217, USA",0.53
463,true,true,true,40.68196102,-73.97378826,5667.6,"2527 6th Ave, Brooklyn, NY 11217, USA",0.35
464,true,true,true,40.70370792,-73.98922011,8311.6,"2529 Washington St, Brooklyn, NY 11201, USA",0.78
465,true,true,true,40.70370453,-73.98917817,8308.9,"2529 Washington St, Brooklyn, NY 11201, USA",0.68
466,true,true,true,40.70370682,-73.98919817,8310.2,"2529 Washington St, Brooklyn, NY 11201, USA",0.63
467,false,true,true,40.68916572,-73.98367159,6824.6,"253 Livingston St, Brooklyn, NY 11201, USA",0.26
468,true,true,true,40.60776936,-73.91823620,4465.9,"2575 Flatbush Ave, Brooklyn, NY 11234, USA",0.47
469,true,true,true,40.66330007,-74.00559589,7090.0,"25TH Bond St, Brooklyn, NY 11232, USA",0.71
470,true,true,true,40.60807507,-74.02602134,9662.1,"26 Fort Hamilton, Brooklyn, NY 11252, United States",0.85
471,true,true,true,40.60809499,-74.02600978,9660.3,"26 Fort Hamilton, Brooklyn, NY 11252, United States",0.69
472,true,true,true,40.70043670,-73.97970497,7516.5,"26 Navy St, Brooklyn, NY 11201, USA",0.49
473,true,true,true,40.70043802,-73.97971469,7517.2,"26 Navy St, Brooklyn, NY 11201, USA",0.33
474,true,true,true,40.61452249,-73.94779857,4189.2,"2607 Avenue O, Brooklyn, NY 11210, USA",0.50
475,true,true,true,40.72290042,-73.92909277,8389.2,"261 Lombardy St, Brooklyn, NY 11222, USA",0.31
476,true,true,true,40.70976917,-73.95765655,7471.0,"262 S 4th St, Brooklyn, NY 11211, USA",0.81
477,true,true,true,40.70978151,-73.95768741,7473.3,"262 S 4th St, Brooklyn, NY 11211, USA",0.81
478,true,true,true,40.70974946,-73.95759947,7467.2,"262 S 4th St, Brooklyn, NY 11211, USA",0.76
479,true,true,true,40.70975856,-73.95762973,7469.1,"262 S 4th St, Brooklyn, NY 11211, USA",0.71
480,true,true,true,40.68748665,-73.97795420,6345.8,"265 Ashland Pl, Brooklyn, NY 11217, USA",0.80
481,true,true,true,40.68749046,-73.97792376,6344.2,"265 Ashland Pl, Brooklyn, NY 11217, USA",0.66
482,true,true,true,40.63126624,-73.96954772,4239.8,"266 Parkville Ave, Brooklyn, NY 11230, USA",0.44
483,true,true,true,40.58569955,-73.96435984,7683.1,"2661 Ocean Pkwy, Brooklyn, NY 11229, USA",0.84
484,true,true,true,40.58570298,-73.96440020,7684.2,"2661 Ocean Pkwy, Brooklyn, NY 11229, USA",0.82
485,true,true,true,40.68797344,-73.98999026,7141.9,"268 Pacific St, Brooklyn, NY 11201, USA",0.41
486,true,true,true,40.66783614,-73.97927063,5164.3,"269 7th Ave, Brooklyn, NY 11215, USA",0.69
487,true,true,true,40.58537168,-73.96409241,7705.9,"2692 E 6th St, Brooklyn, NY 11235, USA",0.54
488,true,true,true,40.58534216,-73.96409720,7709.1,"2692 E 6th St, Brooklyn, NY 11235, USA",0.37
489,true,true,true,40.58004983,-74.00025686,9893.3,"2696 W 33rd St, Brooklyn, NY 11224, USA",0.29
490,true,true,true,40.65064773,-73.91982494,500.9,"27 E 88th St, Brooklyn, NY 11236-1001, United States",0.62
491,true,true,true,40.65066543,-73.91980754,503.3,"27 E 88th St, Brooklyn, NY 11236-1001, United States",0.31
492,true,true,true,40.69214245,-73.98317088,7023.2,"270 Flatbush Ave Ext, Brooklyn, NY 11201, USA",0.82
493,true,true,true,40.69214021,-73.98312749,7020.4,"270 Flatbush Ave Ext, Brooklyn, NY 11201, USA",0.74
494,true,true,true,40.69254018,-73.98309952,7050.3,"270 Flatbush Ave Ext, Brooklyn, NY 11201, USA",0.73
495,true,true,true,40.69250075,-73.98310170,7047.3,"270 Flatbush Ave Ext, Brooklyn, NY 11201, USA",0.30
496,true,true,true,40.67304867,-73.89070881,4002.1,"272 Van Siclen Ave, Brooklyn, NY 11207, USA",0.32
497,true,true,true,40.67305061,-73.89069133,4003.3,"272 Van Siclen Ave, Brooklyn, NY 11207, USA",0.27
498,true,true,true,40.57271645,-73.99311098,10170.3,"2720-2730 Surf Ave, Brooklyn, NY 11224, United States",0.46
499,true,true,true,40.57815789,-74.00326356,10218.6,"2763 W 37th St, Brooklyn, NY 11224, USA",0.36
500,false,true,true,40.66229630,-73.91613181,1770.0,"277 Legion St, Brooklyn, NY 11212, USA",0.49
501,true,true,true,40.66151845,-73.91686843,1666.2,"279 Grafton St, Brooklyn, NY 11212, USA",0.29
502,true,true,true,40.66468934,-74.00714243,7255.5,"27TH Bond St, Brooklyn, NY 11232, USA",0.82
503,true,true,true,40.66406589,-74.00610956,7153.3,"27TH Bond St, Brooklyn, NY 11232, USA",0.80
504,true,true,true,40.66472598,-74.00720260,7261.5,"27TH Bond St, Brooklyn, NY 11232, USA",0.78
505,true,true,true,40.66476232,-74.00726507,7267.6,"27TH Bond St, Brooklyn, NY 11232, USA",0.76
506,true,true,true,40.66447583,-74.00679085,7220.7,"27TH Bond St, Brooklyn, NY 11232, USA",0.73
507,true,true,true,40.66402875,-74.00604759,7147.2,"27TH Bond St, Brooklyn, NY 11232, USA",0.72
508,true,true,true,40.66464949,-74.00707618,7248.9,"27TH Bond St, Brooklyn, NY 11232, USA",0.71
509,true,true,true,40.66431639,-74.00652682,7194.5,"27TH Bond St, Brooklyn, NY 11232, USA",0.71
510,true,true,true,40.66424064,-74.00640162,7182.1,"27TH Bond St, Brooklyn, NY 11232, USA",0.71
511,true,true,true,40.66443682,-74.00672605,7214.2,"27TH Bond St, Brooklyn, NY 11232, USA",0.70
512,true,true,true,40.66410359,-74.00617233,7159.5,"27TH Bond St, Brooklyn, NY 11232, USA",0.70
513,true,true,true,40.66455219,-74.00691629,7233.1,"27TH Bond St, Brooklyn, NY 11232, USA",0.68
514,true,true,true,40.66427782,-74.00646236,7188.2,"27TH Bond St, Brooklyn, NY 11232, USA",0.67
515,true,true,true,40.66414241,-74.00624647,7166.7,"27TH Bond St, Brooklyn, NY 11232, USA",0.65
516,true,true,true,40.66451385,-74.00685360,7226.9,"27TH Bond St, Brooklyn, NY 11232, USA",0.63
517,true,true,true,40.66435290,-74.00658980,7200.7,"27TH Bond St, Brooklyn, NY 11232, USA",0.63
518,true,true,true,40.66414007,-74.00623782,7165.9,"27TH Bond St, Brooklyn, NY 11232, USA",0.53
519,true,true,true,40.66416643,-74.00623660,7166.6,"27TH Bond St, Brooklyn, NY 11232, USA",0.33
520,true,true,true,40.68853769,-73.98323689,6750.3,"280 Livingston St, Brooklyn, NY 11217, USA",0.85
521,true,true,true,40.68855544,-73.98327692,6754.1,"280 Livingston St, Brooklyn, NY 11217, USA",0.83
522,true,true,true,40.68856987,-73.98331556,6757.6,"280 Livingston St, Brooklyn, NY 11217, USA",0.79
523,true,true,true,40.57254783,-73.99427692,10242.3,"2802 Surf Ave, Brooklyn, NY 11224, USA",0.79
524,true,true,true,40.57255151,-73.99423084,10239.7,"2802 Surf Ave, Brooklyn, NY 11224, USA",0.75
525,true,true,true,40.58301438,-73.96547342,7993.0,"2812 Brighton 3rd St, Brooklyn, NY 11235, USA",0.69
526,true,true,true,40.58305708,-73.96546739,7988.5,"2812 Brighton 3rd St, Brooklyn, NY 11235, USA",0.44
527,true,true,true,40.58794318,-73.98535923,8416.2,"2824 Harway Ave, Brooklyn, NY 11214, USA",0.69
528,true,true,true,40.58801604,-73.98523295,8403.2,"2824 Harway Ave, Brooklyn, NY 11214, USA",0.41
529,true,true,true,40.57793822,-73.98811056,9451.6,"2827 W 21st St, Brooklyn, NY 11224, USA",0.26
530,true,true,true,40.58805675,-73.98518680,8397.3,"2829 Harway Ave, Brooklyn, NY 11214, USA",0.83
531,true,true,true,40.60257219,-73.91212951,5118.8,"2835 Flatbush Ave, Brooklyn, NY 11234, USA",0.73
532,true,true,true,40.60260323,-73.91212438,5115.5,"2835 Flatbush Ave, Brooklyn, NY 11234, USA",0.52
533,true,true,true,40.58535532,-73.93161468,6960.4,"2840-2845 Knapp St, Brooklyn, NY 11235, USA",0.62
534,true,true,true,40.58535332,-73.93159984,6960.5,"2840-2845 Knapp St, Brooklyn, NY 11235, USA",0.44
535,true,true,true,40.69528463,-73.98691258,7493.8,"287 Jay St, Brooklyn, NY 11201, USA",0.76
536,true,true,true,40.69528505,-73.98687702,7491.7,"287 Jay St, Brooklyn, NY 11201, USA",0.75
537,true,true,true,40.70196162,-73.99364159,8422.0,"29 Columbia Heights, Brooklyn, NY 11201, USA",0.83
538,true,true,true,40.70198827,-73.99373642,8429.7,"29 Columbia Heights, Brooklyn, NY 11201, USA",0.73
539,true,true,true,40.69052531,-73.98666472,7113.2,"29 Gallatin Pl, Brooklyn, NY 11201, USA",0.76
540,true,true,true,40.69054971,-73.98664707,7113.9,"29 Gallatin Pl, Brooklyn, NY 11201, USA",0.74
541,true,true,true,40.69052579,-73.98667249,7113.7,"29 Gallatin Pl, Brooklyn, NY 11201, USA",0.42
542,true,true,true,40.68696979,-74.00343213,7994.3,"29 Van Brunt St, Brooklyn, NY 11231, USA",0.27
543,true,true,true,40.70391506,-73.98239444,7961.0,"290 Plymouth St, Brooklyn, NY 11201, USA",0.75
544,true,true,true,40.70391695,-73.98237087,7960.0,"290 Plymouth St, Brooklyn, NY 11201, USA",0.50
545,true,true,true,40.70352897,-73.98191642,7902.3,"290 Plymouth St, Brooklyn, NY 11201, USA",0.25
546,true,true,true,40.69187457,-73.98196039,6929.9,"295 Flatbush Ave Ext, Brooklyn, NY 11201, USA",0.47
547,true,true,true,40.65802661,-73.95080866,2526.0,"295 Hawthorne St, Brooklyn, NY 11225, USA",0.36
548,true,true,true,40.68989013,-73.98007209,6661.0,"299 Hudson Ave, Brooklyn, NY 11201, USA",0.61
549,true,true,true,40.61076975,-73.94427466,4439.1,"2992 Nostrand Ave, Brooklyn, NY 11229, USA",0.31
550,true,true,true,40.61079117,-73.94427454,4436.9,"2992 Nostrand Ave, Brooklyn, NY 11229, USA",0.29
551,true,true,true,40.73704697,-73.95933328,10385.7,"3 Blue Slip, Brooklyn, NY 11222, USA",0.66
552,true,true,true,40.73708310,-73.95931268,10389.1,"3 Blue Slip, Brooklyn, NY 11222, USA",0.56
553,true,true,true,40.69332166,-73.98477095,7211.5,"3 Metrotech Roadway, Brooklyn, NY 11201, USA",0.86
554,true,true,true,40.69335727,-73.98476938,7214.2,"3 Metrotech Roadway, Brooklyn, NY 11201, USA",0.83
555,true,true,true,40.71868913,-73.95086048,8223.7,"30 Bayard St, Brooklyn, NY 11211, United States",0.28
556,true,true,true,40.71878103,-73.95120837,8241.6,"30 Bayard St, Brooklyn, NY 11211-1311, United States",0.41
557,true,true,true,40.69562609,-73.99202863,7830.8,"30 Clinton St, Brooklyn, NY 11201, USA",0.82
558,true,true,true,40.70427991,-73.98722362,8249.8,"30 John St, Brooklyn, NY 11201, USA",0.84
559,true,true,true,40.68673075,-73.97766396,6269.6,"30 Lafayette Ave, Brooklyn, NY 11217, USA",0.33
560,true,true,true,40.68673350,-73.97764386,6268.6,"30 Lafayette Ave, Brooklyn, NY 11217, USA",0.26
561,true,true,true,40.70309009,-73.99096253,8358.5,"30 Main St, Brooklyn, NY 11201-1022, United States",0.82
562,true,true,true,40.70309209,-73.99096249,8358.7,"30 Main St, Brooklyn, NY 11201-1022, United States",0.71
563,true,true,true,40.70309074,-73.99099329,8360.3,"30 Water St, Brooklyn, NY 11201-1024, United States",0.76
564,true,true,true,40.70309178,-73.99099367,8360.4,"30 Water St, Brooklyn, NY 11201-1024, United States",0.68
565,true,true,true,40.69539097,-73.99149222,7779.8,"300 Cadman Plz W, Brooklyn, NY 11201, USA",0.83
566,true,true,true,40.69537996,-73.99144925,7776.4,"300 Cadman Plz W, Brooklyn, NY 11201, USA",0.79
567,true,true,true,40.69528975,-73.98366327,7303.1,"300 Gold St, Brooklyn, NY 11201, USA",0.74
568,true,true,true,40.69536970,-73.98752387,7537.1,"300 Jay St, Brooklyn, NY 11201, USA",0.86
569,true,true,true,40.69540746,-73.98752276,7539.9,"300 Jay St, Brooklyn, NY 11201, USA",0.86
570,true,true,true,40.69584110,-73.98750010,7572.7,"300 Jay St, Brooklyn, NY 11201, USA",0.84
571,true,true,true,40.69587640,-73.98749964,7575.5,"300 Jay St, Brooklyn, NY 11201, USA",0.81
572,true,true,true,40.58931463,-73.93256538,6529.7,"3002 Avenue Z, Brooklyn, NY 11235, USA",0.74
573,true,true,true,40.58930995,-73.93261036,6530.6,"3002 Avenue Z, Brooklyn, NY 11235, USA",0.71
574,true,true,true,40.65374750,-73.94940407,2233.1,"3008 Lenox Rd, Brooklyn, NY 11226, USA",0.38
575,true,true,true,40.68823861,-73.97216287,6068.0,"302 Carlton Ave, Brooklyn, NY 11205, USA",0.26
576,true,true,true,40.69444684,-73.98450664,7284.8,"303-305 Bridge St, Brooklyn, NY 11201, USA",0.86
577,true,true,true,40.69444604,-73.98445954,7281.9,"303-305 Bridge St, Brooklyn, NY 11201, USA",0.85
578,true,true,true,40.57214479,-73.98974652,10063.3,"3039 W 24th St, Brooklyn, NY 11224, USA",0.47
579,true,true,true,40.66986391,-73.89566987,3455.5,"306 Pennsylvania Ave, Brooklyn, NY 11207, USA",0.51
580,true,true,true,40.69494085,-73.98326335,7251.7,"306 Police Officer Alain Schaberger Way, Brooklyn, NY 11201, USA",0.26
581,true,true,true,40.69417677,-73.98484517,7283.4,"307-313 Bridge St, Brooklyn, NY 11201, USA",0.85
582,true,true,true,40.69417519,-73.98478982,7280.0,"307-313 Bridge St, Brooklyn, NY 11201, USA",0.84
583,true,true,true,40.69418022,-73.98490405,7287.1,"307-313 Bridge St, Brooklyn, NY 11201, USA",0.84
584,true,true,true,40.58755629,-73.93289279,6727.3,"3080 Voorhies Ave, Brooklyn, NY 11235, USA",0.28
585,true,true,true,40.58753744,-73.93289250,6729.4,"3080 Voorhies Ave, Brooklyn, NY 11235, USA",0.25
586,true,true,true,40.59479977,-73.93450474,5944.8,"3091 Avenue X, Brooklyn, NY 11229, USA",0.45
587,true,true,true,40.69418284,-73.98495901,7290.6,"311 Bridge St, Brooklyn, NY 11201, USA",0.85
588,true,true,true,40.68586592,-73.99162844,7107.1,"311 Warren St, Brooklyn, NY 11201, USA",0.32
589,true,true,true,40.68023070,-73.98247834,6113.0,"314 Butler St, Brooklyn, NY 11217, USA",0.46
590,true,true,true,40.68022810,-73.98246551,6111.9,"314 Butler St, Brooklyn, NY 11217, USA",0.29
591,true,true,true,40.71887551,-73.95073755,8240.9,"32 Bayard St, Brooklyn, NY 11211, USA",0.45
592,true,true,true,40.70059425,-73.97852935,7468.9,"320 Brooklyn Navy Yard, Brooklyn, NY 11201, USA",0.36
593,true,true,true,40.69482741,-73.98754893,7496.1,"320 Jay St, Brooklyn, NY 11201, USA",0.86
594,true,true,true,40.69486120,-73.98754804,7498.7,"320 Jay St, Brooklyn, NY 11201, USA",0.85
595,true,true,true,40.69489599,-73.98754488,7501.2,"320 Tech Pl, Brooklyn, NY 11201, USA",0.86
596,true,true,true,40.69164039,-73.99780345,7912.0,"322 Hicks St, Brooklyn, NY 11201, USA",0.25
597,true,true,true,40.64265782,-73.96385516,3392.9,"326 E 16th St, Brooklyn, NY 11226, USA",0.30
598,true,true,true,40.64263921,-73.96385103,3392.9,"326 E 16th St, Brooklyn, NY 11226, USA",0.26
599,true,true,true,40.69528252,-73.99171046,7785.1,"33 Clinton St, Brooklyn, NY 11201, USA",0.84
600,true,true,true,40.69526818,-73.99165349,7780.5,"33 Clinton St, Brooklyn, NY 11201, USA",0.79
601,true,true,true,40.69525653,-73.99161358,7777.1,"33 Clinton St, Brooklyn, NY 11201, USA",0.77
602,true,true,true,40.69525848,-73.99160935,7777.0,"33 Clinton St, Brooklyn, NY 11201, USA",0.75
603,true,true,true,40.69524663,-73.99159177,7775.0,"33 Clinton St, Brooklyn, NY 11201, USA",0.31
604,true,true,true,40.64693969,-73.91507416,776.6,"330 E 89th St, Brooklyn, NY 11236, USA",0.38
605,true,true,true,40.69354596,-73.97356923,6594.3,"331337 Myrtle Ave, Brooklyn, NY 11205, USA",0.65
606,true,true,true,40.69352299,-73.97356931,6592.4,"331337 Myrtle Ave, Brooklyn, NY 11205, USA",0.59
607,true,true,true,40.61431514,-73.93941816,3924.4,"3315 Quentin Rd, Brooklyn, NY 11234, USA",0.41
608,true,true,true,40.69372691,-73.98800094,7438.4,"333 Adams St, Brooklyn, NY 11201, USA",0.83
609,true,true,true,40.69375932,-73.98800107,7440.9,"333 Adams St, Brooklyn, NY 11201, USA",0.82
610,true,true,true,40.69376345,-73.98816853,7451.4,"333 Brooklyn Bridge Blvd, Brooklyn, NY 11201, USA",0.84
611,true,true,true,40.69373023,-73.98816827,7448.9,"333 Brooklyn Bridge Blvd, Brooklyn, NY 11201, USA",0.84
612,true,true,true,40.69389656,-73.98817168,7461.9,"333 Brooklyn Bridge Blvd, Brooklyn, NY 11201, USA",0.84
613,true,true,true,40.69393073,-73.98817069,7464.4,"333 Brooklyn Bridge Blvd, Brooklyn, NY 11201, USA",0.81
614,true,true,true,40.69428319,-73.99919548,8187.9,"334 Furman St, Brooklyn, NY 11201, USA",0.53
615,true,true,true,40.69428327,-73.99923058,8190.2,"334 Furman St, Brooklyn, NY 11201, USA",0.52
616,true,true,true,40.69428353,-73.99921093,8188.9,"334 Furman St, Brooklyn, NY 11201, USA",0.38
617,false,true,true,40.64919438,-74.01139694,7364.8,"334-364 46th St, Brooklyn, NY 11220, USA",0.47
618,true,true,true,40.64920148,-74.01141303,7366.1,"334-364 46th St, Brooklyn, NY 11220, USA",0.38
619,true,true,true,40.69337145,-73.98845062,7438.8,"335 Adams St, Brooklyn, NY 11201, USA",0.84
620,true,true,true,40.69334650,-73.98845153,7437.0,"335 Adams St, Brooklyn, NY 11201, USA",0.83
621,true,true,true,40.66924613,-73.85834899,6061.1,"336 Amber St, Brooklyn, NY 11208, USA",0.35
622,true,true,true,40.68743935,-73.97152822,5966.0,"336 Carlton Ave, Brooklyn, NY 11238, USA",0.26
623,true,true,true,40.68277400,-73.99605140,7217.4,"338 Court St, Brooklyn, NY 11231, United States",0.82
624,true,true,true,40.68276705,-73.99602179,7214.9,"338 Court St, Brooklyn, NY 11231, United States",0.80
625,true,true,true,40.70130175,-73.97649632,7428.0,"340 Brooklyn Navy Yard, Brooklyn, NY 11201, USA",0.25
626,true,true,true,40.68996140,-73.99750868,7777.9,"340 Henry St, Brooklyn, NY 11201, USA",0.47
627,true,true,true,40.67298533,-73.98610950,5939.5,"343 4th Ave, Brooklyn, NY 11215, United States",0.84
628,true,true,true,40.69061695,-73.98098923,6772.9,"343 Flatbush Ave Ext, Brooklyn, NY 11201, USA",0.83
629,true,true,true,40.69285660,-73.98843208,7398.5,"345 Adams St, Brooklyn, NY 11201, USA",0.33
630,true,true,true,40.64944684,-73.97208546,4047.5,"346-347 Coney Island Ave, Brooklyn, NY 11218-1843, United States",0.80
631,true,true,true,40.69017869,-73.99790543,7819.2,"349 Hicks St, Brooklyn, NY 11201, United States",0.78
632,true,true,true,40.70420270,-73.98742091,8254.0,"35 Pearl St, Brooklyn, NY 11201, USA",0.54
633,true,true,true,40.69347179,-73.98660462,7333.7,"351 Jay St, Brooklyn, NY 11201, United States",0.73
634,true,true,true,40.69344233,-73.98660808,7331.6,"351 Jay St, Brooklyn, NY 11201, United States",0.61
635,true,true,true,40.61463751,-74.03307165,9902.0,"351 Marine Ave, Brooklyn, NY 11209, USA",0.56
636,true,true,true,40.71239199,-73.96802729,8102.4,"352 Kent Ave, Brooklyn, NY 11249, USA",0.57
637,true,true,true,40.71236943,-73.96796425,8097.8,"352 Kent Ave, Brooklyn, NY 11249, USA",0.54
638,true,true,true,40.71234691,-73.96789414,8092.8,"352 Kent Ave, Brooklyn, NY 11249, USA",0.36
639,true,true,true,40.69271780,-73.98499179,7177.6,"355 Bridge St, Brooklyn, NY 11201, USA",0.85
640,true,true,true,40.69276143,-73.98498950,7180.9,"355 Bridge St, Brooklyn, NY 11201, USA",0.83
641,true,true,true,40.69008915,-73.99756831,7790.5,"355 Hicks St, Brooklyn, NY 11201, USA",0.71
642,true,true,true,40.69011522,-73.99755474,7791.4,"355 Hicks St, Brooklyn, NY 11201, USA",0.66
643,true,true,true,40.69016882,-73.99787351,7816.4,"355 Hicks St, Brooklyn, NY 11201, United States",0.82
644,true,true,true,40.69010475,-73.99792296,7815.4,"355 Hicks St, Brooklyn, NY 11201, United States",0.65
645,true,true,true,40.69540575,-73.99154433,7784.2,"36 Clinton St, Brooklyn, NY 11201, United States",0.86
646,true,true,true,40.69540538,-73.99156378,7785.3,"36 Clinton St, Brooklyn, NY 11201, United States",0.33
647,true,true,true,40.69340870,-73.99996727,8177.4,"360 Furman St, Brooklyn, NY 11201, USA",0.84
648,true,true,true,40.69382146,-73.98937032,7529.7,"362 Adams St, Brooklyn, NY 11201, USA",0.85
