id,selected,inside_boundary,meets threshold,latitude (deg),longitude (deg),distance from center (m),address,confidence
180,true,true,true,40.70570971,-74.00836814,1686.7,"69 Wall St, New York, NY 10005, USA",0.83
181,true,true,true,40.70577821,-74.00622767,1517.4,"88 Pine St, New York, NY 10005, USA",0.80
182,true,true,true,40.70569477,-74.00825547,1678.5,"72 Wall St, New York, NY 10005, USA",0.84
183,true,true,true,40.70616016,-74.00800662,1640.1,"13068 Water St, New York, NY 10005, USA",0.68
184,true,true,true,40.70575301,-74.00619769,1516.2,"88 Pine St, New York, NY 10005, USA",0.82
185,true,true,true,40.70581642,-74.00627029,1519.0,"141 Water St, Brooklyn, NY 11201, USA",0.80
186,true,true,true,40.70586385,-74.01562472,2262.0,"9 West St, New York, NY 10280, USA",0.81
187,true,true,true,40.70576115,-74.00837123,1684.8,"69 Wall St, New York, NY 10005, USA",0.84
188,true,true,true,40.70578805,-74.01190467,1964.1,"50-52 Broad St, New York, NY 10004, USA",0.83
189,true,true,true,40.70587048,-74.00961962,1779.0,"27 Exchange Pl, New York, NY 10005, USA",0.80
190,true,true,true,40.70577035,-74.01566076,2267.7,"2 Washington St, New York, NY 10004, USA",0.85
191,true,true,true,40.70587848,-74.00965869,1781.8,"27 Exchange Pl, New York, NY 10005, USA",0.80
192,true,true,true,40.70574163,-74.00833552,1682.9,"69 Wall St, New York, NY 10005, USA",0.85
193,true,true,true,40.70584320,-74.00920044,1746.9,"59 Wall St, New York, NY 10005, USA",0.82
194,true,true,true,40.70578785,-74.01186742,1961.2,"50-52 Broad St, New York, NY 10004, USA",0.85
195,true,true,true,40.70582796,-74.00915882,1744.2,"59 Wall St, New York, NY 10005, USA",0.83
196,true,true,true,40.70579746,-74.01754810,2420.5,"2 West St, New York, NY 10004, USA",0.86
197,true,true,true,40.70583920,-74.01563215,2263.3,"9 West St, New York, NY 10280, USA",0.85
198,true,true,true,40.70582544,-74.00183907,1186.2,"89 S St Viaduct, PECK SLIP, NY 10038, USA",0.83
199,true,true,true,40.70576155,-74.01757343,2423.6,"39 Battery Pl, New York, NY 10004, USA",0.88
200,true,true,true,40.70606905,-74.00782719,1629.6,"13068 Water St, New York, NY 10005, USA",0.76
201,true,true,true,40.70634451,-74.01234840,1981.4,"50 Canyon of Heroes, New York, NY 10004, USA",0.67
202,true,true,true,40.70584876,-74.00186655,1186.9,"89 S St Viaduct, PECK SLIP, NY 10038, USA",0.83
203,true,true,true,40.70686743,-74.00710812,1542.2,"100 Maiden Ln, New York, NY 10038, USA",0.48
204,true,true,true,40.70584028,-74.00630142,1520.3,"125 Water St, Brooklyn, NY 11201, USA",0.84
205,true,true,true,40.70604569,-74.00784510,1632.0,"13068 Water St, New York, NY 10005, USA",0.78
