id,selected,inside_boundary,meets threshold,latitude (deg),longitude (deg),distance from center (m),address,confidence
951,true,true,true,40.72087987,-74.00622280,20097.1,"7 St Johns Ln, New York, NY 10013, USA",0.41
952,true,true,true,40.72097278,-74.00314384,19910.7,"15 Greene St, New York, NY 10013, USA",0.40
953,true,true,true,40.71997023,-73.99964618,19792.0,"158b Lafayette St, New York, NY 10013, USA",0.76
954,true,true,true,40.72006128,-73.99161904,19334.1,"140 Forsyth St, New York, NY 10002, USA",0.75
955,true,true,true,40.72088048,-74.00619985,20095.7,"7 St Johns Ln, New York, NY 10013, USA",0.48
956,true,true,true,40.72075226,-74.00127090,19820.8,"451 Broadway, New York, NY 10013, USA",0.55
957,true,true,true,40.72005298,-73.99158939,19333.1,"140 Forsyth St, New York, NY 10002, USA",0.78
958,true,true,true,40.72035220,-74.00467698,20049.7,"13 Lispenard St, New York, NY 10013, USA",0.71
959,true,true,true,40.72031897,-74.00744019,20213.2,"",0.75
960,true,true,true,40.72009594,-74.00461256,20066.7,"16-30 Walker St, New York, NY 10013, USA",0.84
961,true,true,true,40.72014576,-74.00472691,20069.3,"32o 6th Ave, New York, NY 10013, USA",0.83
962,true,true,true,40.72013087,-74.00468797,20068.3,"16-30 Walker St, New York, NY 10013, USA",0.84
963,true,true,true,40.72011429,-74.00465302,20067.6,"16-30 Walker St, New York, NY 10013, USA",0.84
964,true,true,true,40.72016159,-74.00476592,20070.3,"32o 6th Ave, New York, NY 10013, USA",0.84
965,true,true,true,40.72155843,-74.00060543,19716.8,"479 Broadway, New York, NY 10013, USA",0.34
966,true,true,true,40.72017970,-74.00480178,20070.9,"32o 6th Ave, New York, NY 10013, USA",0.84
967,true,true,true,40.72032861,-74.00755305,20219.0,"",0.82
968,true,true,true,40.72024598,-74.00449384,20047.7,"16 Lispenard St, New York, NY 10013, USA",0.84
969,true,true,true,40.72154532,-74.00061918,19718.7,"479 Broadway, New York, NY 10013, USA",0.38
970,true,true,true,40.72178641,-74.00403077,19896.4,"",0.31
971,true,true,true,40.72026786,-74.00453157,20048.1,"16 Lispenard St, New York, NY 10013, USA",0.85
972,true,true,true,40.72031653,-74.00464276,20050.6,"16 Lispenard St, New York, NY 10013, USA",0.84
973,true,true,true,40.72180799,-74.00401465,19893.7,"311 W Broadway, New York, NY 10013, United States",0.31
974,true,true,true,40.72033706,-74.00468132,20051.2,"16 Lispenard St, New York, NY 10013, USA",0.86
975,true,true,true,40.72076473,-74.00125734,19819.0,"451 Broadway, New York, NY 10013, USA",0.71
976,true,true,true,40.72166437,-74.00603023,20022.8,"17 Laight St, New York, NY 10013, USA",0.40
977,true,false,true,40.72039211,-73.96351869,17839.9,"",0.78
978,true,true,true,40.72073765,-74.00128531,19822.8,"451 Broadway, New York, NY 10013, USA",0.75
979,true,true,true,40.72161332,-73.99382158,19327.0,"",0.44
980,true,true,true,40.72099439,-74.00020823,19740.1,"468 Broadway, New York, NY 10273, USA",0.70
981,true,true,true,40.72190607,-73.98795202,18976.5,"184 Orchard St, New York, NY 10002, USA",0.35
982,true,true,true,40.72101154,-74.00024498,19740.8,"466 Broadway, New York, NY 10013, USA",0.70
983,true,true,true,40.72079900,-74.00002868,19745.8,"122 Grand St, New York, NY 10013, USA",0.78
984,true,true,true,40.72078615,-74.00000272,19745.4,"122 Grand St, New York, NY 10013, USA",0.80
985,true,true,true,40.72196330,-73.98712400,18926.2,"184 Ludlow St, New York, NY 10002, USA",0.36
986,true,true,true,40.72073643,-74.00432602,19998.3,"370-372 Canal St, New York, NY 10013, USA",0.87
987,true,true,true,40.72079196,-74.00428546,19991.5,"374-376 Canal St, New York, NY 10013, USA",0.86
988,true,true,true,40.72191924,-73.98790626,18972.8,"184 Orchard St, New York, NY 10002, USA",0.43
989,true,true,true,40.72096869,-74.00600092,20077.0,"6 St Johns Ln, New York, NY 10013, USA",0.80
990,true,true,true,40.72087868,-74.00609839,20089.9,"7 St Johns Ln, New York, NY 10013, USA",0.84
991,true,true,true,40.72084467,-74.00610486,20093.0,"7 St Johns Ln, New York, NY 10013, USA",0.86
992,false,true,true,40.72249684,-73.98401539,18711.4,"190-192 E 2nd St, New York, NY 10009, USA",0.25
993,true,true,true,40.72190343,-73.98791201,18974.5,"184 Orchard St, New York, NY 10002, USA",0.47
994,true,true,true,40.72166698,-74.00606688,20024.7,"17 Laight St, New York, NY 10013, USA",0.60
995,true,true,true,40.72189012,-73.98792132,18976.1,"184 Orchard St, New York, NY 10002, USA",0.49
996,true,true,true,40.72195516,-73.98713075,18927.2,"184 Ludlow St, New York, NY 10002, USA",0.48
997,true,true,true,40.72105756,-74.01046806,20332.3,"29 Hubert St, New York, NY 10013, USA",0.85
998,true,true,true,40.72193264,-73.98794032,18973.6,"184 Orchard St, New York, NY 10002, USA",0.51
999,true,true,true,40.72110824,-74.01045894,20327.8,"29 Hubert St, New York, NY 10013, USA",0.84
1000,true,true,true,40.72191489,-73.98794906,18975.6,"184 Orchard St, New York, NY 10002, USA",0.52
1001,true,true,true,40.72161468,-73.99382700,19327.2,"208 Bowery, New York, NY 10002, United States",0.66
1002,true,true,true,40.72121586,-74.01044236,20318.2,"29 Hubert St, New York, NY 10013, USA",0.84
1003,true,true,true,40.72192209,-73.98714879,18931.0,"184 Ludlow St, New York, NY 10002, USA",0.55
1004,true,true,true,40.72116099,-74.01045074,20323.1,"29 Hubert St, New York, NY 10013, USA",0.88
1005,true,true,true,40.72197170,-73.98711702,18925.1,"184 Ludlow St, New York, NY 10002, USA",0.55
1006,true,true,true,40.72254504,-74.01118924,20257.6,"92 Laight St, New York, NY 10013, United States",0.40
1007,true,true,true,40.72193648,-73.98714147,18929.4,"184 Ludlow St, New York, NY 10002, USA",0.57
1008,true,true,true,40.72208260,-74.00441594,19894.9,"320 W Broadway, New York, NY 10013, USA",0.56
1009,true,true,true,40.72126794,-74.01043279,20313.5,"29 Hubert St, New York, NY 10013, USA",0.87
1010,true,true,true,40.72132233,-74.01042576,20308.8,"29 Hubert St, New York, NY 10013, USA",0.87
1011,true,true,true,40.72189553,-73.98795863,18977.7,"184 Orchard St, New York, NY 10002, USA",0.64
1012,true,true,true,40.72198822,-73.99701472,19476.4,"27 Cleveland Pl, New York, NY 10012, USA",0.63
1013,true,true,true,40.72295984,-74.00889144,20088.2,"",0.31
1014,true,true,true,40.72197373,-73.99695192,19474.0,"27 Cleveland Pl, New York, NY 10012, USA",0.69
1015,true,true,true,40.72183406,-74.01093414,20298.5,"340 Washington St, New York, NY 10013, USA",0.78
1016,true,true,true,40.72197787,-73.99697494,19475.0,"27 Cleveland Pl, New York, NY 10012, USA",0.73
1017,true,true,true,40.72212888,-73.99607162,19411.3,"45 Spring St, New York, NY 10012, USA",0.67
1018,true,true,true,40.72186526,-74.01093019,20295.8,"340 Washington St, New York, NY 10013, USA",0.80
1019,true,true,true,40.72199326,-73.99703600,19477.2,"27 Cleveland Pl, New York, NY 10012, USA",0.76
1020,true,true,true,40.72295777,-74.00886540,20086.8,"31 33 Vestry St, New York, NY 10013, United States",0.45
1021,true,true,true,40.72191630,-74.01092076,20291.2,"340 Washington St, New York, NY 10013, USA",0.86
1022,true,true,true,40.72195223,-73.99826119,19550.4,"45-47 Crosby St, New York, NY 10012, USA",0.82
1023,true,true,true,40.72254210,-74.01025473,20202.1,"51 Vestry St, New York, NY 10013, USA",0.68
1024,true,true,true,40.72280231,-74.00479533,19859.3,"23 Grand St, New York, NY 10013, USA",0.60
